order_id,order_date,customer_id,product_id,store_id,campaign_id,sales_channel,quantity,unit_price,discount_pct,gross_sales,net_sales,total_cost,shipping_fee,payment_method
O10265,2023-04-23,CU0211,P004,S008,C000,Online,2,78.2,0.15,184,156.4,76,9.69,Credit Card
O10266,2025-12-28,CU0181,P002,S005,C000,Store,2,74,0,148,148,56,0,Credit Card
O10267,2024-10-14,CU0539,P008,S005,C000,Store,3,34,0,102,102,36,0,Debit
O10268,2024-10-09,CU0035,P010,S008,C000,Online,3,20.3,0.3,87,60.9,27,7.82,Credit Card
O10269,2025-05-01,CU0605,P016,S003,C000,Store,2,259,0,518,518,264,0,PayPal
O10270,2025-08-20,CU0168,P011,S001,C000,Store,2,168,0,336,336,148,0,Credit Card
O10271,2024-10-19,CU0651,P001,S008,C000,Online,1,129,0,129,129,56,9.69,PayPal
O10272,2024-05-18,CU0520,P015,S004,C202,Associate Order,2,35.1,0.1,78,70.2,26,0,Credit Card
O10273,2023-03-06,CU0063,P003,S006,C000,Click & Collect,1,70.4,0.2,88,70.4,34,0,Credit Card
O10274,2025-07-30,CU0247,P016,S008,C000,Online,2,246.05,0.05,518,492.1,264,3.46,PayPal
O10275,2023-08-17,CU0004,P009,S007,C000,Associate Order,3,21.6,0.1,72,64.8,24,0,Gift Card
O10276,2024-12-22,CU0357,P018,S006,C204,Click & Collect,2,79,0,158,158,62,0,Credit Card
O10277,2024-08-05,CU0277,P011,S008,C000,Online,1,168,0,168,168,74,8.94,Credit Card
O10278,2024-04-12,CU0688,P013,S008,C000,Online,1,124.1,0.15,146,124.1,63,4.22,Debit
O10279,2025-03-22,CU0603,P002,S008,C000,Online,1,74,0,74,74,28,5.07,Gift Card
O10280,2024-04-19,CU0106,P005,S008,C000,Online,2,149,0,298,298,132,8.73,Gift Card
O10281,2024-08-31,CU0033,P018,S008,C000,Online,2,79,0,158,158,62,6.58,Credit Card
O10282,2025-12-02,CU0579,P003,S008,C000,Online,2,74.8,0.15,176,149.6,68,11.82,Debit
O10283,2025-07-31,CU0147,P013,S007,C000,Store,2,146,0,292,292,126,0,Debit
O10284,2024-03-19,CU0256,P013,S002,C000,Click & Collect,1,146,0,146,146,63,0,PayPal
O10285,2024-09-23,CU0460,P011,S007,C203,Store,1,151.2,0.1,168,151.2,74,0,PayPal
O10286,2023-09-06,CU0717,P017,S008,C000,Online,1,112,0,112,112,48,9.84,Credit Card
O10287,2023-07-15,CU0447,P001,S001,C102,Store,2,122.55,0.05,258,245.1,112,0,Credit Card
O10288,2025-10-04,CU0015,P014,S001,C000,Store,1,52.2,0.1,58,52.2,21,0,Credit Card
O10289,2025-04-05,CU0528,P004,S003,C000,Store,1,92,0,92,92,38,0,Credit Card
O10290,2024-03-07,CU0273,P009,S005,C000,Store,2,22.8,0.05,48,45.6,16,0,Gift Card
O10291,2025-03-11,CU0539,P011,S008,C000,Online,2,142.8,0.15,336,285.6,148,6.02,PayPal
O10292,2023-07-11,CU0343,P002,S007,C000,Associate Order,2,66.6,0.1,148,133.2,56,0,Credit Card
O10293,2023-12-18,CU0706,P018,S007,C000,Store,1,71.1,0.1,79,71.1,31,0,Credit Card
O10294,2024-11-23,CU0048,P001,S008,C000,Online,2,129,0,258,258,112,11.07,Credit Card
O10295,2024-05-08,CU0204,P001,S002,C000,Store,1,116.1,0.1,129,116.1,56,0,Apple Pay
O10296,2023-09-02,CU0007,P017,S007,C000,Click & Collect,1,89.6,0.2,112,89.6,48,0,PayPal
O10297,2023-08-16,CU0050,P004,S002,C000,Store,1,92,0,92,92,38,0,Debit
O10298,2023-10-04,CU0076,P016,S008,C000,Online,1,259,0,259,259,132,11.89,Debit
O10299,2023-08-05,CU0684,P002,S008,C000,Online,2,70.3,0.05,148,140.6,56,9.02,Apple Pay
O10300,2023-02-08,CU0137,P013,S005,C000,Store,1,116.8,0.2,146,116.8,63,0,Credit Card
O10301,2023-05-17,CU0694,P013,S003,C000,Store,2,116.8,0.2,292,233.6,126,0,Credit Card
O10302,2025-05-29,CU0225,P013,S003,C000,Store,1,138.7,0.05,146,138.7,63,0,Credit Card
O10303,2025-05-13,CU0225,P004,S008,C000,Online,1,92,0,92,92,38,4.24,Debit
O10304,2023-06-03,CU0601,P012,S002,C000,Store,2,105.4,0.15,248,210.8,98,0,Debit
O10305,2025-11-14,CU0262,P007,S008,C000,Online,3,138,0,414,414,183,8.5,PayPal
O10306,2023-06-01,CU0530,P015,S008,C102,Online,1,37.05,0.05,39,37.05,13,5.2,Debit
O10307,2025-03-07,CU0027,P002,S007,C000,Associate Order,2,51.8,0.3,148,103.6,56,0,Debit
O10308,2025-11-24,CU0064,P011,S002,C000,Store,1,151.2,0.1,168,151.2,74,0,Credit Card
O10309,2025-12-11,CU0200,P001,S003,C000,Click & Collect,2,116.1,0.1,258,232.2,112,0,Credit Card
O10310,2023-01-26,CU0344,P002,S004,C000,Store,2,70.3,0.05,148,140.6,56,0,Credit Card
O10311,2023-06-23,CU0128,P011,S004,C102,Store,2,168,0,336,336,148,0,PayPal
O10312,2024-10-24,CU0494,P008,S008,C000,Online,2,30.6,0.1,68,61.2,24,3.49,Debit
O10313,2024-06-10,CU0611,P007,S001,C202,Click & Collect,3,138,0,414,414,183,0,Credit Card
O10314,2025-04-12,CU0192,P001,S007,C302,Store,1,122.55,0.05,129,122.55,56,0,Debit
O10315,2023-12-07,CU0115,P005,S003,C103,Store,1,126.65,0.15,149,126.65,66,0,Credit Card
O10316,2025-10-17,CU0131,P001,S002,C000,Click & Collect,2,122.55,0.05,258,245.1,112,0,Debit
O10317,2023-02-16,CU0494,P009,S002,C000,Click & Collect,3,21.6,0.1,72,64.8,24,0,Debit
O10318,2024-03-02,CU0178,P002,S006,C000,Store,1,70.3,0.05,74,70.3,28,0,Apple Pay
O10319,2023-02-17,CU0108,P007,S006,C000,Store,4,138,0,552,552,244,0,PayPal
O10320,2023-03-20,CU0032,P015,S008,C000,Online,1,39,0,39,39,13,6.81,Credit Card
O10321,2024-05-19,CU0368,P015,S001,C202,Store,2,33.15,0.15,78,66.3,26,0,Debit
O10322,2023-01-11,CU0255,P011,S005,C000,Store,1,151.2,0.1,168,151.2,74,0,Credit Card
O10323,2024-05-08,CU0300,P009,S007,C202,Associate Order,2,24,0,48,48,16,0,Debit
O10324,2024-06-12,CU0360,P001,S007,C202,Click & Collect,2,116.1,0.1,258,232.2,112,0,Debit
O10325,2025-04-26,CU0308,P003,S005,C000,Store,2,83.6,0.05,176,167.2,68,0,Credit Card
O10326,2023-07-12,CU0044,P008,S001,C102,Click & Collect,2,28.9,0.15,68,57.8,24,0,Credit Card
O10327,2025-01-01,CU0383,P006,S001,C000,Store,3,101.15,0.15,357,303.45,156,0,PayPal
O10328,2025-03-16,CU0627,P001,S008,C302,Online,1,116.1,0.1,129,116.1,56,12.45,Gift Card
O10329,2024-01-28,CU0469,P016,S008,C000,Online,2,207.2,0.2,518,414.4,264,7.09,Apple Pay
O10330,2025-11-09,CU0398,P001,S008,C000,Online,2,129,0,258,258,112,2.19,Debit
O10331,2025-02-04,CU0700,P011,S008,C000,Online,2,168,0,336,336,148,6.81,Credit Card
O10332,2025-08-31,CU0291,P009,S005,C000,Click & Collect,3,24,0,72,72,24,0,Credit Card
O10333,2024-01-21,CU0630,P013,S008,C000,Online,2,146,0,292,292,126,6.99,Credit Card
O10334,2024-04-23,CU0537,P012,S001,C000,Click & Collect,2,117.8,0.05,248,235.6,98,0,Apple Pay
O10335,2025-09-22,CU0704,P012,S003,C000,Store,2,99.2,0.2,248,198.4,98,0,Credit Card
O10336,2025-12-07,CU0377,P005,S004,C000,Click & Collect,2,141.55,0.05,298,283.1,132,0,Debit
O10337,2025-12-07,CU0436,P016,S002,C000,Store,2,259,0,518,518,264,0,Debit
O10338,2025-09-01,CU0674,P007,S007,C000,Click & Collect,3,138,0,414,414,183,0,Credit Card
O10339,2025-11-04,CU0078,P015,S003,C000,Store,2,31.2,0.2,78,62.4,26,0,Apple Pay
O10340,2024-11-12,CU0619,P007,S002,C000,Store,4,131.1,0.05,552,524.4,244,0,Credit Card
O10341,2025-08-28,CU0391,P003,S005,C000,Store,2,88,0,176,176,68,0,Credit Card
O10342,2024-07-10,CU0574,P006,S002,C000,Store,2,107.1,0.1,238,214.2,104,0,PayPal
O10343,2025-10-18,CU0481,P017,S004,C000,Store,2,100.8,0.1,224,201.6,96,0,Debit
O10344,2025-11-10,CU0433,P017,S005,C000,Store,2,95.2,0.15,224,190.4,96,0,Debit
O10345,2024-02-02,CU0267,P002,S003,C000,Store,2,59.2,0.2,148,118.4,56,0,Credit Card
O10346,2024-12-01,CU0581,P014,S005,C000,Store,2,46.4,0.2,116,92.8,42,0,PayPal
O10347,2023-01-28,CU0402,P014,S004,C000,Store,2,52.2,0.1,116,104.4,42,0,PayPal
O10348,2024-12-19,CU0180,P003,S008,C204,Online,2,83.6,0.05,176,167.2,68,5.78,Debit
O10349,2023-09-28,CU0080,P013,S004,C000,Store,2,131.4,0.1,292,262.8,126,0,Debit
O10350,2023-01-27,CU0040,P011,S002,C000,Store,1,159.6,0.05,168,159.6,74,0,Credit Card
O10351,2023-11-07,CU0345,P007,S003,C103,Store,3,131.1,0.05,414,393.3,183,0,Credit Card
O10352,2025-02-01,CU0132,P010,S007,C000,Store,1,24.65,0.15,29,24.65,9,0,Debit
O10353,2025-05-06,CU0580,P018,S003,C000,Store,1,79,0,79,79,31,0,Credit Card
O10354,2023-12-12,CU0600,P010,S005,C000,Associate Order,3,29,0,87,87,27,0,Credit Card
O10355,2025-04-17,CU0451,P016,S008,C302,Online,1,220.15,0.15,259,220.15,132,7.46,Credit Card
O10356,2023-03-24,CU0610,P018,S005,C000,Store,1,63.2,0.2,79,63.2,31,0,PayPal
O10357,2023-04-14,CU0215,P005,S004,C101,Store,1,141.55,0.05,149,141.55,66,0,Credit Card
O10358,2025-05-27,CU0191,P004,S004,C000,Click & Collect,1,82.8,0.1,92,82.8,38,0,Credit Card
O10359,2025-07-08,CU0642,P017,S008,C303,Online,2,112,0,224,224,96,8.88,PayPal
O10360,2025-03-29,CU0120,P018,S007,C000,Store,1,71.1,0.1,79,71.1,31,0,Credit Card
O10361,2023-06-12,CU0194,P006,S003,C102,Store,2,107.1,0.1,238,214.2,104,0,Credit Card
O10362,2025-02-23,CU0272,P012,S008,C000,Online,2,124,0,248,248,98,10.15,Credit Card
O10363,2023-04-19,CU0222,P010,S002,C101,Store,2,29,0,58,58,18,0,Credit Card
O10364,2025-11-24,CU0367,P003,S003,C000,Store,2,88,0,176,176,68,0,Credit Card
O10365,2025-09-11,CU0390,P018,S008,C000,Online,2,79,0,158,158,62,9.17,Gift Card
O10366,2023-02-06,CU0155,P013,S006,C000,Click & Collect,2,124.1,0.15,292,248.2,126,0,Credit Card
O10367,2025-07-27,CU0139,P006,S008,C000,Online,2,95.2,0.2,238,190.4,104,5.88,Credit Card
O10368,2024-02-11,CU0047,P009,S003,C000,Store,2,22.8,0.05,48,45.6,16,0,Credit Card
O10369,2023-11-19,CU0399,P010,S001,C103,Store,4,29,0,116,116,36,0,Gift Card
O10370,2023-09-02,CU0204,P001,S003,C000,Store,1,109.65,0.15,129,109.65,56,0,Debit
O10371,2023-08-19,CU0275,P004,S008,C000,Online,1,92,0,92,92,38,9.23,PayPal
O10372,2023-10-20,CU0212,P003,S007,C000,Click & Collect,1,88,0,88,88,34,0,Credit Card
O10373,2023-03-01,CU0557,P018,S002,C101,Store,2,67.15,0.15,158,134.3,62,0,PayPal
O10374,2024-05-29,CU0623,P015,S007,C202,Store,2,35.1,0.1,78,70.2,26,0,Credit Card
O10375,2025-10-01,CU0435,P006,S008,C000,Online,2,119,0,238,238,104,2.31,Gift Card
O10376,2025-03-01,CU0316,P001,S008,C000,Online,1,129,0,129,129,56,8.19,Apple Pay
O10377,2024-08-21,CU0174,P005,S008,C000,Online,1,149,0,149,149,66,5.13,Credit Card
O10378,2024-02-27,CU0436,P018,S004,C000,Click & Collect,1,67.15,0.15,79,67.15,31,0,Credit Card
O10379,2025-03-29,CU0626,P018,S008,C302,Online,2,79,0,158,158,62,2.97,PayPal
O10380,2024-10-25,CU0363,P001,S001,C000,Store,2,103.2,0.2,258,206.4,112,0,Debit
O10381,2023-03-07,CU0551,P017,S002,C000,Store,2,112,0,224,224,96,0,PayPal
O10382,2023-02-07,CU0641,P011,S003,C000,Click & Collect,1,168,0,168,168,74,0,Credit Card
O10383,2025-02-26,CU0625,P003,S004,C000,Click & Collect,2,74.8,0.15,176,149.6,68,0,Credit Card
O10384,2024-06-27,CU0036,P014,S001,C000,Store,2,52.2,0.1,116,104.4,42,0,Credit Card
O10385,2023-11-09,CU0331,P017,S008,C000,Online,2,100.8,0.1,224,201.6,96,5.21,Credit Card
O10386,2024-10-09,CU0682,P012,S008,C000,Online,2,111.6,0.1,248,223.2,98,6.99,Credit Card
O10387,2024-02-11,CU0180,P017,S002,C000,Store,2,95.2,0.15,224,190.4,96,0,Credit Card
O10388,2023-11-08,CU0629,P005,S008,C000,Online,1,126.65,0.15,149,126.65,66,7.13,Debit
O10389,2025-04-12,CU0182,P009,S002,C000,Store,3,24,0,72,72,24,0,Credit Card
O10390,2024-03-16,CU0056,P010,S001,C000,Click & Collect,3,29,0,87,87,27,0,Debit
O10391,2024-10-28,CU0718,P002,S008,C000,Online,2,66.6,0.1,148,133.2,56,5.97,Debit
O10392,2024-01-22,CU0086,P006,S005,C000,Store,2,101.15,0.15,238,202.3,104,0,Credit Card
O10393,2025-09-27,CU0332,P008,S004,C000,Store,2,32.3,0.05,68,64.6,24,0,Credit Card
O10394,2024-03-30,CU0422,P009,S008,C000,Online,2,24,0,48,48,16,8.74,Credit Card
O10395,2025-01-26,CU0079,P004,S007,C301,Store,1,78.2,0.15,92,78.2,38,0,Debit
O10396,2023-08-19,CU0548,P016,S006,C000,Store,1,259,0,259,259,132,0,Credit Card
O10397,2023-12-15,CU0511,P007,S008,C000,Online,2,124.2,0.1,276,248.4,122,8.65,Gift Card
O10398,2023-05-10,CU0551,P009,S002,C000,Click & Collect,3,19.2,0.2,72,57.6,24,0,Apple Pay
O10399,2025-01-06,CU0380,P018,S008,C301,Online,1,79,0,79,79,31,4.59,Credit Card
O10400,2024-07-31,CU0589,P013,S003,C000,Store,1,146,0,146,146,63,0,Credit Card
O10401,2023-10-08,CU0362,P013,S008,C000,Online,2,131.4,0.1,292,262.8,126,8.94,PayPal
O10402,2025-11-27,CU0552,P010,S007,C000,Store,3,27.55,0.05,87,82.65,27,0,Apple Pay
O10403,2023-07-10,CU0374,P016,S005,C000,Store,1,246.05,0.05,259,246.05,132,0,PayPal
O10404,2024-12-25,CU0592,P003,S007,C204,Store,2,88,0,176,176,68,0,PayPal
O10405,2023-07-03,CU0349,P014,S004,C000,Store,2,58,0,116,116,42,0,Apple Pay
O10406,2023-07-23,CU0161,P009,S006,C102,Store,2,24,0,48,48,16,0,Credit Card
O10407,2024-01-10,CU0435,P001,S008,C000,Online,2,116.1,0.1,258,232.2,112,5.2,PayPal
O10408,2025-11-26,CU0364,P013,S006,C000,Store,2,138.7,0.05,292,277.4,126,0,Credit Card
O10409,2024-02-01,CU0527,P006,S003,C000,Store,3,113.05,0.05,357,339.15,156,0,Credit Card
O10410,2025-10-28,CU0432,P017,S006,C000,Store,2,95.2,0.15,224,190.4,96,0,PayPal
O10411,2025-08-05,CU0680,P012,S005,C000,Store,1,117.8,0.05,124,117.8,49,0,Debit
O10412,2024-07-20,CU0219,P004,S003,C000,Store,2,82.8,0.1,184,165.6,76,0,PayPal
O10413,2025-12-23,CU0554,P009,S008,C000,Online,3,20.4,0.15,72,61.2,24,10.07,Debit
O10414,2024-10-12,CU0428,P015,S005,C000,Store,2,27.3,0.3,78,54.6,26,0,Apple Pay
O10415,2024-03-18,CU0293,P017,S002,C000,Store,2,106.4,0.05,224,212.8,96,0,Credit Card
O10416,2025-09-06,CU0329,P005,S005,C000,Click & Collect,2,134.1,0.1,298,268.2,132,0,Credit Card
O10417,2025-10-21,CU0652,P009,S008,C000,Online,3,21.6,0.1,72,64.8,24,4.2,Debit
O10418,2023-09-10,CU0687,P013,S008,C000,Online,2,146,0,292,292,126,4.91,Credit Card
O10419,2024-12-06,CU0171,P010,S005,C204,Store,2,27.55,0.05,58,55.1,18,0,Credit Card
O10420,2024-04-11,CU0704,P011,S005,C000,Store,2,168,0,336,336,148,0,Credit Card
O10421,2025-04-14,CU0585,P011,S008,C302,Online,1,168,0,168,168,74,4.88,Credit Card
O10422,2023-10-13,CU0422,P018,S008,C000,Online,2,71.1,0.1,158,142.2,62,10.22,Credit Card
O10423,2024-05-07,CU0220,P005,S004,C000,Store,1,149,0,149,149,66,0,Credit Card
O10424,2023-04-09,CU0477,P018,S002,C000,Store,1,79,0,79,79,31,0,Debit
O10425,2023-02-10,CU0575,P013,S001,C000,Associate Order,2,131.4,0.1,292,262.8,126,0,Credit Card
O10426,2024-02-22,CU0498,P018,S007,C000,Click & Collect,2,67.15,0.15,158,134.3,62,0,Credit Card
O10427,2025-07-20,CU0063,P006,S003,C303,Store,3,113.05,0.05,357,339.15,156,0,Credit Card
O10428,2023-12-20,CU0040,P008,S003,C103,Store,2,28.9,0.15,68,57.8,24,0,PayPal
O10429,2023-11-26,CU0624,P006,S007,C103,Store,2,119,0,238,238,104,0,Apple Pay
O10430,2024-01-11,CU0396,P012,S007,C000,Store,2,124,0,248,248,98,0,Debit
O10431,2025-08-23,CU0388,P014,S004,C000,Store,2,52.2,0.1,116,104.4,42,0,Credit Card
O10432,2025-04-21,CU0037,P001,S001,C000,Store,2,129,0,258,258,112,0,Credit Card
O10433,2025-12-10,CU0525,P013,S008,C000,Online,2,146,0,292,292,126,6.92,Credit Card
O10434,2024-05-18,CU0097,P010,S006,C202,Store,3,29,0,87,87,27,0,Credit Card
O10435,2025-01-07,CU0511,P006,S005,C301,Store,2,119,0,238,238,104,0,Credit Card
O10436,2024-07-18,CU0195,P016,S007,C000,Click & Collect,2,246.05,0.05,518,492.1,264,0,PayPal
O10437,2025-03-29,CU0003,P012,S008,C000,Online,2,99.2,0.2,248,198.4,98,7.45,Debit
O10438,2025-08-05,CU0485,P016,S006,C000,Associate Order,1,259,0,259,259,132,0,Credit Card
O10439,2025-01-12,CU0056,P006,S001,C301,Store,3,113.05,0.05,357,339.15,156,0,Credit Card
O10440,2023-08-28,CU0247,P005,S008,C000,Online,2,126.65,0.15,298,253.3,132,9.42,Debit
O10441,2025-03-26,CU0686,P008,S008,C000,Online,2,34,0,68,68,24,8.43,Credit Card
O10442,2024-05-31,CU0710,P006,S003,C202,Store,3,113.05,0.05,357,339.15,156,0,Credit Card
O10443,2023-08-13,CU0444,P005,S008,C000,Online,1,149,0,149,149,66,8.85,Gift Card
O10444,2024-05-09,CU0124,P011,S005,C202,Click & Collect,1,159.6,0.05,168,159.6,74,0,PayPal
O10445,2024-01-26,CU0295,P010,S005,C000,Click & Collect,2,29,0,58,58,18,0,Credit Card
O10446,2024-05-01,CU0372,P005,S004,C202,Store,2,126.65,0.15,298,253.3,132,0,Credit Card
O10447,2024-08-30,CU0539,P012,S008,C000,Online,2,124,0,248,248,98,7.86,Apple Pay
O10448,2024-09-09,CU0088,P012,S001,C203,Store,2,117.8,0.05,248,235.6,98,0,Gift Card
O10449,2025-09-16,CU0129,P013,S005,C000,Store,2,138.7,0.05,292,277.4,126,0,Debit
O10450,2025-12-25,CU0541,P003,S004,C000,Click & Collect,2,79.2,0.1,176,158.4,68,0,Debit
O10451,2023-05-15,CU0416,P002,S005,C000,Click & Collect,1,74,0,74,74,28,0,Apple Pay
O10452,2025-10-31,CU0058,P012,S008,C000,Online,1,124,0,124,124,49,7.77,Credit Card
O10453,2025-12-27,CU0382,P010,S006,C000,Associate Order,3,29,0,87,87,27,0,Credit Card
O10454,2024-06-13,CU0043,P012,S007,C202,Store,2,124,0,248,248,98,0,Credit Card
O10455,2023-11-04,CU0024,P015,S007,C103,Store,2,35.1,0.1,78,70.2,26,0,Credit Card
O10456,2025-03-11,CU0658,P002,S002,C302,Associate Order,1,62.9,0.15,74,62.9,28,0,Gift Card
O10457,2025-03-28,CU0542,P008,S008,C000,Online,2,32.3,0.05,68,64.6,24,7.67,Credit Card
O10458,2024-12-29,CU0699,P016,S002,C204,Store,2,259,0,518,518,264,0,Credit Card
O10459,2023-09-04,CU0541,P003,S008,C000,Online,2,74.8,0.15,176,149.6,68,11.06,Credit Card
O10460,2024-03-18,CU0106,P014,S008,C000,Online,1,52.2,0.1,58,52.2,21,8.05,PayPal
O10461,2023-01-19,CU0298,P013,S001,C000,Store,1,146,0,146,146,63,0,Debit
O10462,2023-12-09,CU0222,P003,S001,C103,Associate Order,2,88,0,176,176,68,0,PayPal
O10463,2023-06-03,CU0046,P018,S004,C102,Store,1,75.05,0.05,79,75.05,31,0,PayPal
O10464,2024-10-31,CU0439,P002,S007,C000,Store,2,74,0,148,148,56,0,Gift Card
O10465,2025-12-22,CU0334,P008,S008,C000,Online,3,27.2,0.2,102,81.6,36,8.71,Credit Card
O10466,2025-12-09,CU0362,P017,S001,C000,Store,2,112,0,224,224,96,0,Credit Card
O10467,2023-02-15,CU0168,P011,S004,C000,Store,1,134.4,0.2,168,134.4,74,0,Credit Card
O10468,2025-01-17,CU0072,P005,S003,C301,Store,2,141.55,0.05,298,283.1,132,0,Credit Card
O10469,2025-09-03,CU0011,P010,S003,C000,Store,2,27.55,0.05,58,55.1,18,0,Apple Pay
O10470,2024-12-23,CU0598,P014,S004,C204,Store,2,40.6,0.3,116,81.2,42,0,Credit Card
O10471,2024-11-01,CU0176,P011,S004,C204,Associate Order,2,168,0,336,336,148,0,Debit
O10472,2023-07-19,CU0207,P008,S001,C000,Store,3,28.9,0.15,102,86.7,36,0,Credit Card
O10473,2023-01-03,CU0035,P004,S002,C000,Store,1,92,0,92,92,38,0,Credit Card
O10474,2023-02-13,CU0502,P016,S006,C000,Store,2,259,0,518,518,264,0,Credit Card
O10475,2023-02-19,CU0590,P001,S005,C000,Store,1,122.55,0.05,129,122.55,56,0,Debit
O10476,2023-07-01,CU0454,P006,S003,C000,Store,3,107.1,0.1,357,321.3,156,0,Credit Card
O10477,2025-12-06,CU0360,P014,S008,C000,Online,2,52.2,0.1,116,104.4,42,3.35,Credit Card
O10478,2023-04-01,CU0370,P005,S008,C000,Online,1,149,0,149,149,66,9.1,Apple Pay
O10479,2023-11-14,CU0089,P010,S003,C000,Store,3,24.65,0.15,87,73.95,27,0,Credit Card
O10480,2025-12-27,CU0251,P006,S004,C000,Associate Order,2,119,0,238,238,104,0,Debit
O10481,2025-02-27,CU0670,P012,S007,C000,Store,1,111.6,0.1,124,111.6,49,0,Debit
O10482,2025-07-30,CU0580,P005,S005,C000,Store,1,149,0,149,149,66,0,Debit
O10483,2023-02-06,CU0008,P008,S008,C000,Online,2,28.9,0.15,68,57.8,24,4.82,Credit Card
O10484,2025-04-22,CU0597,P003,S004,C000,Store,1,74.8,0.15,88,74.8,34,0,Gift Card
O10485,2025-06-17,CU0466,P008,S006,C000,Store,2,34,0,68,68,24,0,PayPal
O10486,2024-07-05,CU0268,P015,S002,C000,Store,2,37.05,0.05,78,74.1,26,0,Credit Card
O10487,2023-03-30,CU0308,P010,S006,C101,Store,2,29,0,58,58,18,0,Credit Card
O10488,2025-08-10,CU0419,P003,S004,C000,Click & Collect,1,88,0,88,88,34,0,Credit Card
O10489,2025-12-29,CU0349,P013,S002,C000,Store,2,146,0,292,292,126,0,PayPal
O10490,2023-04-02,CU0365,P018,S008,C101,Online,1,79,0,79,79,31,7.47,PayPal
O10491,2024-08-23,CU0432,P006,S008,C203,Online,3,113.05,0.05,357,339.15,156,3.84,Credit Card
O10492,2025-04-16,CU0646,P006,S002,C000,Click & Collect,2,101.15,0.15,238,202.3,104,0,Gift Card
O10493,2023-05-12,CU0611,P017,S008,C000,Online,2,89.6,0.2,224,179.2,96,4.61,Credit Card
O10494,2023-08-14,CU0430,P012,S007,C000,Store,2,117.8,0.05,248,235.6,98,0,Credit Card
O10495,2025-10-14,CU0135,P015,S003,C000,Store,1,39,0,39,39,13,0,Credit Card
O10496,2023-10-11,CU0369,P003,S004,C000,Click & Collect,2,88,0,176,176,68,0,PayPal
O10497,2023-06-20,CU0634,P013,S008,C102,Online,1,146,0,146,146,63,6.45,Gift Card
O10498,2025-06-08,CU0222,P010,S002,C303,Associate Order,2,29,0,58,58,18,0,Credit Card
O10499,2024-12-11,CU0592,P018,S008,C204,Online,2,75.05,0.05,158,150.1,62,12.11,Gift Card
O10500,2024-05-03,CU0150,P018,S008,C202,Online,1,71.1,0.1,79,71.1,31,5.9,Credit Card
O10501,2024-07-14,CU0065,P012,S005,C000,Store,1,105.4,0.15,124,105.4,49,0,Credit Card
O10502,2024-07-08,CU0593,P013,S008,C000,Online,1,138.7,0.05,146,138.7,63,6.28,Debit
O10503,2024-04-28,CU0626,P018,S005,C000,Store,2,71.1,0.1,158,142.2,62,0,Debit
O10504,2025-07-21,CU0104,P008,S005,C000,Store,3,34,0,102,102,36,0,Gift Card
O10505,2024-06-03,CU0122,P016,S007,C202,Associate Order,2,233.1,0.1,518,466.2,264,0,Credit Card
O10506,2025-03-17,CU0232,P004,S006,C000,Associate Order,1,78.2,0.15,92,78.2,38,0,Credit Card
O10507,2023-11-22,CU0557,P014,S003,C000,Store,2,52.2,0.1,116,104.4,42,0,Credit Card
O10508,2025-09-24,CU0505,P011,S001,C000,Store,2,159.6,0.05,336,319.2,148,0,Credit Card
O10509,2024-10-04,CU0504,P003,S004,C000,Store,2,88,0,176,176,68,0,Debit
O10510,2024-12-03,CU0303,P006,S002,C204,Store,2,113.05,0.05,238,226.1,104,0,Credit Card
O10511,2025-04-11,CU0056,P017,S006,C302,Click & Collect,1,106.4,0.05,112,106.4,48,0,Credit Card
O10512,2023-08-19,CU0040,P003,S007,C000,Store,2,88,0,176,176,68,0,Credit Card
O10513,2024-05-29,CU0350,P008,S005,C202,Store,2,30.6,0.1,68,61.2,24,0,Credit Card
O10514,2023-11-02,CU0283,P014,S002,C000,Store,2,58,0,116,116,42,0,Gift Card
O10515,2025-03-12,CU0273,P013,S004,C000,Store,2,146,0,292,292,126,0,Apple Pay
O10516,2023-02-20,CU0700,P003,S008,C000,Online,1,88,0,88,88,34,7.57,Credit Card
O10517,2023-04-16,CU0585,P008,S002,C000,Store,3,34,0,102,102,36,0,Gift Card
O10518,2025-11-02,CU0245,P011,S004,C000,Associate Order,2,168,0,336,336,148,0,Debit
O10519,2023-06-19,CU0639,P002,S008,C000,Online,1,74,0,74,74,28,3.92,Credit Card
O10520,2025-03-18,CU0162,P017,S005,C000,Store,1,95.2,0.15,112,95.2,48,0,PayPal
O10521,2024-09-07,CU0689,P006,S008,C203,Online,2,113.05,0.05,238,226.1,104,7.39,Gift Card
O10522,2023-06-23,CU0649,P012,S007,C000,Store,2,111.6,0.1,248,223.2,98,0,Credit Card
O10523,2023-03-12,CU0239,P013,S005,C101,Associate Order,2,116.8,0.2,292,233.6,126,0,Debit
O10524,2025-05-10,CU0335,P011,S007,C000,Click & Collect,2,168,0,336,336,148,0,Apple Pay
O10525,2023-04-24,CU0062,P009,S001,C000,Click & Collect,2,24,0,48,48,16,0,Debit
O10526,2024-12-12,CU0256,P017,S003,C000,Click & Collect,2,100.8,0.1,224,201.6,96,0,PayPal
O10527,2024-07-24,CU0151,P011,S002,C000,Store,2,134.4,0.2,336,268.8,148,0,Credit Card
O10528,2023-07-08,CU0231,P006,S003,C102,Store,2,113.05,0.05,238,226.1,104,0,Credit Card
O10529,2025-02-02,CU0397,P012,S001,C301,Store,1,124,0,124,124,49,0,Debit
